epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,64.5286,1.0939,0.98659,1.4035,0.66258,0.55258,0.55027,0.29274,1.77978,1.71061,2.21953,0.000848969,0.000848969,0.000848969
43,66.0546,1.05488,0.9722,1.40106,0.56844,0.60943,0.61438,0.30133,1.68216,1.49463,2.14626,0.000834822,0.000834822,0.000834822
44,67.5834,1.0492,0.97418,1.40157,0.62235,0.46119,0.46737,0.20796,1.88006,2.16708,2.43809,0.000820675,0.000820675,0.000820675
45,69.0441,0.98778,0.87607,1.33526,0.73887,0.46984,0.49379,0.23885,1.86889,2.15175,2.45458,0.000806528,0.000806528,0.000806528
46,70.5161,1.05995,0.93914,1.39573,0.74676,0.49454,0.55933,0.30792,1.64526,1.86984,2.14919,0.00079238,0.00079238,0.00079238
47,72.0572,1.00594,0.93214,1.35771,0.62853,0.59604,0.60532,0.33582,1.5551,1.54011,2.08439,0.000778233,0.000778233,0.000778233
48,73.5886,1.11005,0.98873,1.46577,0.55398,0.60003,0.61593,0.33504,1.72614,1.40249,2.19473,0.000764086,0.000764086,0.000764086
49,75.069,1.00676,0.86535,1.34876,0.63319,0.58496,0.62692,0.32391,1.62979,1.46408,2.1453,0.000749939,0.000749939,0.000749939
50,76.5633,1.01347,0.83198,1.36703,0.68019,0.65331,0.67464,0.34645,1.72005,1.41624,2.26016,0.000735792,0.000735792,0.000735792
51,78.092,0.98175,0.877,1.35328,0.7012,0.59643,0.66972,0.35994,1.66095,1.42413,2.10736,0.000721645,0.000721645,0.000721645
52,79.6434,0.99276,0.85221,1.3427,0.68675,0.57265,0.637,0.32736,1.76298,1.50772,2.21681,0.000707498,0.000707498,0.000707498
53,81.1284,0.93878,0.79235,1.30866,0.64842,0.60607,0.61695,0.3243,1.75734,1.70868,2.25686,0.000693351,0.000693351,0.000693351
54,82.6197,0.97704,0.86735,1.3125,0.65756,0.63338,0.66651,0.36046,1.68148,1.54031,2.23248,0.000679204,0.000679204,0.000679204
55,84.1554,1.00216,0.85969,1.36544,0.60777,0.65622,0.70307,0.38439,1.73969,1.46856,2.19658,0.000665057,0.000665057,0.000665057
56,85.6927,0.9849,0.86947,1.34105,0.6394,0.6623,0.67522,0.37095,1.77809,1.52526,2.24326,0.000650909,0.000650909,0.000650909
57,87.1625,0.95862,0.82857,1.31264,0.69096,0.56033,0.61114,0.32429,1.76892,1.52839,2.27494,0.000636762,0.000636762,0.000636762
58,88.6527,0.9313,0.80555,1.26731,0.70832,0.59661,0.64991,0.34975,1.75035,1.3977,2.2745,0.000622615,0.000622615,0.000622615
59,90.1335,0.93114,0.79025,1.30045,0.78161,0.60943,0.65932,0.3653,1.70688,1.33689,2.23199,0.000608468,0.000608468,0.000608468
60,91.6226,0.91459,0.79393,1.27514,0.8159,0.55014,0.69211,0.36243,1.66283,1.38383,2.22345,0.000594321,0.000594321,0.000594321
61,93.0936,0.90041,0.79019,1.27488,0.70727,0.57857,0.67958,0.36343,1.69834,1.3874,2.27821,0.000580174,0.000580174,0.000580174
62,94.582,0.8799,0.76797,1.2634,0.72971,0.61189,0.64253,0.34399,1.72156,1.38113,2.31233,0.000566027,0.000566027,0.000566027
63,96.0646,0.8936,0.76487,1.26886,0.67051,0.57413,0.61523,0.30948,1.80618,1.43544,2.3764,0.00055188,0.00055188,0.00055188
64,97.5499,0.91455,0.78739,1.30039,0.68992,0.57756,0.66016,0.34697,1.75608,1.4931,2.26543,0.000537733,0.000537733,0.000537733
65,99.0303,0.85042,0.71901,1.25137,0.74096,0.54932,0.66343,0.35276,1.72938,1.43848,2.20426,0.000523586,0.000523586,0.000523586
66,100.515,0.85342,0.73789,1.24378,0.58518,0.63681,0.6422,0.35974,1.63889,1.48334,2.1759,0.000509438,0.000509438,0.000509438
67,102,0.84088,0.70426,1.23871,0.67339,0.58619,0.63567,0.34787,1.69264,1.54856,2.24169,0.000495291,0.000495291,0.000495291
68,103.5,0.83284,0.66575,1.23069,0.66579,0.61244,0.67522,0.36434,1.75362,1.48658,2.25933,0.000481144,0.000481144,0.000481144
69,104.996,0.85081,0.69184,1.23648,0.7914,0.53617,0.67745,0.36824,1.65207,1.53502,2.16961,0.000466997,0.000466997,0.000466997
70,106.483,0.77159,0.6488,1.18964,0.7117,0.63807,0.69747,0.38172,1.68462,1.34105,2.18832,0.00045285,0.00045285,0.00045285
71,107.963,0.78485,0.66946,1.21537,0.67334,0.68416,0.69842,0.39609,1.62394,1.29465,2.12502,0.000438703,0.000438703,0.000438703
72,109.511,0.7973,0.67715,1.22496,0.74767,0.6205,0.72977,0.37526,1.66859,1.31082,2.24044,0.000424556,0.000424556,0.000424556
73,111,0.78219,0.61394,1.20254,0.76017,0.59374,0.72199,0.36923,1.73776,1.34651,2.27929,0.000410409,0.000410409,0.000410409
74,112.494,0.78808,0.66376,1.21394,0.64382,0.6652,0.68912,0.36464,1.74857,1.36768,2.22579,0.000396262,0.000396262,0.000396262
75,113.974,0.75887,0.59439,1.1669,0.72845,0.62239,0.69465,0.37096,1.66704,1.28184,2.18406,0.000382115,0.000382115,0.000382115
76,115.486,0.71773,0.6053,1.15489,0.69696,0.68571,0.70764,0.38338,1.694,1.28801,2.31151,0.000367967,0.000367967,0.000367967
77,116.997,0.75333,0.60603,1.17753,0.71638,0.67924,0.71373,0.39247,1.70239,1.31394,2.28708,0.00035382,0.00035382,0.00035382
78,118.496,0.74643,0.61664,1.19404,0.6306,0.69002,0.68642,0.36158,1.73276,1.33759,2.30894,0.000339673,0.000339673,0.000339673
79,119.998,0.69435,0.59187,1.12482,0.66265,0.66519,0.70442,0.3637,1.74573,1.32007,2.31653,0.000325526,0.000325526,0.000325526
80,121.509,0.71863,0.62161,1.16135,0.73386,0.59078,0.69817,0.37536,1.71904,1.40054,2.27278,0.000311379,0.000311379,0.000311379
81,123.023,0.70076,0.59552,1.15492,0.68338,0.58281,0.68447,0.37314,1.68157,1.46843,2.1929,0.000297232,0.000297232,0.000297232
82,124.511,0.64774,0.55074,1.09724,0.61887,0.6449,0.67536,0.37595,1.65635,1.5106,2.19231,0.000283085,0.000283085,0.000283085
83,125.996,0.69849,0.55044,1.14477,0.59623,0.67802,0.67846,0.37237,1.65709,1.50287,2.20235,0.000268938,0.000268938,0.000268938
84,127.492,0.66863,0.5589,1.1239,0.66268,0.73473,0.70077,0.38057,1.64276,1.42895,2.21354,0.000254791,0.000254791,0.000254791
85,128.972,0.69095,0.5848,1.16252,0.6577,0.75083,0.71373,0.38692,1.62362,1.39988,2.19331,0.000240644,0.000240644,0.000240644
86,130.514,0.6612,0.53704,1.11093,0.74795,0.66045,0.71425,0.40325,1.64255,1.42225,2.17264,0.000226497,0.000226497,0.000226497
87,132.174,0.60955,0.51662,1.08549,0.72607,0.67425,0.72421,0.41206,1.57782,1.42,2.10139,0.000212349,0.000212349,0.000212349
88,133.819,0.64231,0.55001,1.10767,0.69662,0.68333,0.71582,0.39856,1.55548,1.39941,2.10238,0.000198202,0.000198202,0.000198202
89,135.394,0.65001,0.53527,1.10095,0.69014,0.6712,0.71641,0.39248,1.56296,1.36379,2.11562,0.000184055,0.000184055,0.000184055
90,136.962,0.60737,0.50559,1.07312,0.82466,0.61925,0.73609,0.39093,1.57401,1.37175,2.11255,0.000169908,0.000169908,0.000169908
91,139.079,0.57328,0.57115,1.06039,0.79228,0.60856,0.72671,0.38865,1.58556,1.36139,2.14781,0.000155761,0.000155761,0.000155761
92,140.659,0.55889,0.44827,1.03599,0.73774,0.63261,0.72046,0.39161,1.57905,1.29621,2.14787,0.000141614,0.000141614,0.000141614
93,142.229,0.52847,0.41819,1.01687,0.73449,0.64954,0.73433,0.39835,1.58491,1.28195,2.16162,0.000127467,0.000127467,0.000127467
94,143.789,0.51823,0.40321,1.00726,0.71875,0.64416,0.73461,0.40156,1.58804,1.24802,2.18367,0.00011332,0.00011332,0.00011332
95,145.344,0.51915,0.39711,1.00003,0.77276,0.66805,0.74712,0.40665,1.5813,1.22913,2.18395,9.91726e-05,9.91726e-05,9.91726e-05
96,146.922,0.51195,0.38806,1.00582,0.79708,0.65209,0.75594,0.42139,1.52359,1.21746,2.14563,8.50255e-05,8.50255e-05,8.50255e-05
97,148.553,0.51559,0.38081,1.02257,0.83815,0.62741,0.75054,0.41733,1.5039,1.22545,2.13991,7.08784e-05,7.08784e-05,7.08784e-05
98,150.123,0.49497,0.37295,0.97093,0.77037,0.61768,0.74531,0.41416,1.50832,1.24175,2.15536,5.67313e-05,5.67313e-05,5.67313e-05
99,151.666,0.47428,0.36024,0.98425,0.74336,0.62035,0.73707,0.40698,1.52044,1.2655,2.17372,4.25842e-05,4.25842e-05,4.25842e-05
100,153.228,0.48295,0.36341,0.99452,0.68997,0.62602,0.70877,0.39696,1.54377,1.28755,2.19829,2.84371e-05,2.84371e-05,2.84371e-05
