epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,546.082,1.37459,1.67156,1.6799,0.45362,0.125,0.19697,0.0554,2.11706,2.98601,2.34218,0.000490728,0.000490728,0.000490728
44,559.672,1.36751,1.22667,1.49682,0.45362,0.125,0.19697,0.0554,2.11706,2.98601,2.34218,0.000493898,0.000493898,0.000493898
45,568.16,1.16606,1.17117,1.37395,0.45443,0.2,0.233,0.07242,2.10015,2.85707,2.32239,0.000496672,0.000496672,0.000496672
46,574.361,1.22387,1.21997,1.45092,0.45443,0.2,0.233,0.07242,2.10015,2.85707,2.32239,0.00049905,0.00049905,0.00049905
47,581.914,1.29521,1.3805,1.56534,0.45392,0.225,0.2674,0.0878,2.12453,2.78386,2.35512,0.000501032,0.000501032,0.000501032
48,594.249,1.1919,1.34964,1.47026,0.45392,0.225,0.2674,0.0878,2.12453,2.78386,2.35512,0.000502618,0.000502618,0.000502618
49,606.57,1.24333,1.43815,1.56637,0.54966,0.275,0.2577,0.08635,2.23603,2.818,2.54841,0.000503808,0.000503808,0.000503808
50,617.713,1.14763,1.11015,1.3883,0.54966,0.275,0.2577,0.08635,2.23603,2.818,2.54841,0.000504602,0.000504602,0.000504602
51,629.7,1.18337,1.39635,1.42518,0.21813,0.1,0.18254,0.07113,2.26643,2.88092,2.56115,0.000505,0.000505,0.000505
52,641.362,1.36771,1.26885,1.54525,0.21813,0.1,0.18254,0.07113,2.26643,2.88092,2.56115,0.000505002,0.000505002,0.000505002
53,655.306,1.21182,1.29281,1.4379,0.21813,0.1,0.18254,0.07113,2.26643,2.88092,2.56115,0.000504608,0.000504608,0.000504608
54,667.164,1.25408,1.26174,1.45503,0.23501,0.175,0.19951,0.06554,2.27468,2.83081,2.57523,0.000503818,0.000503818,0.000503818
55,678.337,1.29015,1.28065,1.48355,0.23501,0.175,0.19951,0.06554,2.27468,2.83081,2.57523,0.000502632,0.000502632,0.000502632
56,689.85,1.13527,1.08819,1.33647,0.23501,0.175,0.19951,0.06554,2.27468,2.83081,2.57523,0.00050105,0.00050105,0.00050105
57,701.486,1.20336,1.22623,1.39135,0.21942,0.225,0.2012,0.08374,2.20311,2.72369,2.4388,0.000499072,0.000499072,0.000499072
58,714.245,1.14754,1.21045,1.40188,0.21942,0.225,0.2012,0.08374,2.20311,2.72369,2.4388,0.000496698,0.000496698,0.000496698
59,726.187,1.458,1.4711,1.74063,0.21942,0.225,0.2012,0.08374,2.20311,2.72369,2.4388,0.000493928,0.000493928,0.000493928
60,737.905,1.49336,1.28081,1.78943,0.22526,0.2,0.18045,0.08091,2.19189,2.77936,2.38183,0.000490762,0.000490762,0.000490762
61,746.827,1.16266,1.16833,1.44932,0.22526,0.2,0.18045,0.08091,2.19189,2.77936,2.38183,0.0004872,0.0004872,0.0004872
62,758.231,1.26195,1.23828,1.532,0.22526,0.2,0.18045,0.08091,2.19189,2.77936,2.38183,0.000483242,0.000483242,0.000483242
63,775.929,1.36976,1.38099,1.68034,0.14963,0.125,0.17535,0.06897,2.31104,2.94904,2.47774,0.000478888,0.000478888,0.000478888
64,798.271,1.52511,1.33726,1.75745,0.14963,0.125,0.17535,0.06897,2.31104,2.94904,2.47774,0.000474138,0.000474138,0.000474138
65,817.776,1.20775,1.12384,1.34558,0.14963,0.125,0.17535,0.06897,2.31104,2.94904,2.47774,0.000468992,0.000468992,0.000468992
66,828.149,1.29309,1.21015,1.56311,0.15856,0.1,0.14113,0.04557,2.43166,3.04814,2.60868,0.00046345,0.00046345,0.00046345
67,834.566,1.38091,1.38297,1.55276,0.15856,0.1,0.14113,0.04557,2.43166,3.04814,2.60868,0.000457512,0.000457512,0.000457512
68,841.2,1.24349,1.38967,1.53254,0.15856,0.1,0.14113,0.04557,2.43166,3.04814,2.60868,0.000451178,0.000451178,0.000451178
69,847.297,1.24124,1.15186,1.5042,0.20898,0.1,0.18535,0.05803,2.50864,2.92233,2.6101,0.000444448,0.000444448,0.000444448
70,853.494,1.27912,1.4334,1.47108,0.20898,0.1,0.18535,0.05803,2.50864,2.92233,2.6101,0.000437322,0.000437322,0.000437322
71,859.111,1.377,1.31338,1.44742,0.20898,0.1,0.18535,0.05803,2.50864,2.92233,2.6101,0.0004298,0.0004298,0.0004298
72,865.319,1.28974,1.26844,1.45136,0.34789,0.225,0.25215,0.07338,2.37454,2.59448,2.42803,0.000421882,0.000421882,0.000421882
73,871.889,1.31392,1.34658,1.43242,0.34789,0.225,0.25215,0.07338,2.37454,2.59448,2.42803,0.000413568,0.000413568,0.000413568
74,881.304,1.26345,1.28823,1.55282,0.34789,0.225,0.25215,0.07338,2.37454,2.59448,2.42803,0.000404858,0.000404858,0.000404858
75,894.079,1.33981,1.22987,1.44913,0.35812,0.3628,0.28912,0.09692,2.08077,2.36141,2.14836,0.000395752,0.000395752,0.000395752
76,909.693,1.05717,1.11759,1.35383,0.35812,0.3628,0.28912,0.09692,2.08077,2.36141,2.14836,0.00038625,0.00038625,0.00038625
77,922.515,1.26511,1.2234,1.5978,0.35812,0.3628,0.28912,0.09692,2.08077,2.36141,2.14836,0.000376352,0.000376352,0.000376352
78,934.458,1.17918,1.18992,1.45393,0.37468,0.4,0.34932,0.1325,1.90701,2.23528,1.99156,0.000366058,0.000366058,0.000366058
79,946.392,1.3091,1.31021,1.58179,0.37468,0.4,0.34932,0.1325,1.90701,2.23528,1.99156,0.000355368,0.000355368,0.000355368
80,959.092,1.05002,1.11108,1.28169,0.37468,0.4,0.34932,0.1325,1.90701,2.23528,1.99156,0.000344282,0.000344282,0.000344282
81,965.921,1.21002,1.11387,1.37554,0.44887,0.4,0.36113,0.1529,1.82934,2.20389,1.93267,0.0003328,0.0003328,0.0003328
82,972.088,1.295,1.23251,1.62167,0.44887,0.4,0.36113,0.1529,1.82934,2.20389,1.93267,0.000320922,0.000320922,0.000320922
83,978.603,1.34968,1.38566,1.63726,0.44887,0.4,0.36113,0.1529,1.82934,2.20389,1.93267,0.000308648,0.000308648,0.000308648
84,993.084,1.29813,1.1319,1.46539,0.34776,0.4,0.32667,0.13753,1.92696,2.22423,1.98878,0.000295978,0.000295978,0.000295978
85,1010.66,1.01951,1.13021,1.3083,0.34776,0.4,0.32667,0.13753,1.92696,2.22423,1.98878,0.000282912,0.000282912,0.000282912
86,1024.47,1.4001,1.44892,1.73881,0.34776,0.4,0.32667,0.13753,1.92696,2.22423,1.98878,0.00026945,0.00026945,0.00026945
87,1030.95,1.20412,1.10834,1.52716,0.34776,0.4,0.32667,0.13753,1.92696,2.22423,1.98878,0.000255592,0.000255592,0.000255592
88,1038.44,1.05056,1.10359,1.37522,0.26006,0.35149,0.24392,0.09441,2.17735,2.44239,2.21781,0.000241338,0.000241338,0.000241338
89,1045.36,1.20277,1.33793,1.63982,0.26006,0.35149,0.24392,0.09441,2.17735,2.44239,2.21781,0.000226688,0.000226688,0.000226688
90,1053.83,1.38203,1.32655,1.64352,0.26006,0.35149,0.24392,0.09441,2.17735,2.44239,2.21781,0.000211642,0.000211642,0.000211642
91,1063.64,1.19894,1.47753,1.54274,0.26006,0.35149,0.24392,0.09441,2.17735,2.44239,2.21781,0.0001962,0.0001962,0.0001962
92,1081.07,1.04079,1.44849,1.4611,0.34503,0.175,0.20241,0.0719,2.44535,2.63742,2.53987,0.000180362,0.000180362,0.000180362
93,1099.78,1.03891,1.43403,1.39145,0.34503,0.175,0.20241,0.0719,2.44535,2.63742,2.53987,0.000164128,0.000164128,0.000164128
94,1112.66,0.99419,1.28622,1.28446,0.34503,0.175,0.20241,0.0719,2.44535,2.63742,2.53987,0.000147498,0.000147498,0.000147498
95,1125.7,0.89754,1.28968,1.31282,0.34503,0.175,0.20241,0.0719,2.44535,2.63742,2.53987,0.000130472,0.000130472,0.000130472
96,1136.79,0.99456,1.43601,1.36803,0.18634,0.25,0.18521,0.06677,2.5806,2.73461,2.66529,0.00011305,0.00011305,0.00011305
97,1148.75,1.12514,1.39725,1.40707,0.18634,0.25,0.18521,0.06677,2.5806,2.73461,2.66529,9.5232e-05,9.5232e-05,9.5232e-05
98,1165.48,0.99165,1.31901,1.34371,0.18634,0.25,0.18521,0.06677,2.5806,2.73461,2.66529,7.7018e-05,7.7018e-05,7.7018e-05
99,1181.12,1.17841,1.45901,1.55794,0.18634,0.25,0.18521,0.06677,2.5806,2.73461,2.66529,5.8408e-05,5.8408e-05,5.8408e-05
100,1195.15,0.90671,1.42562,1.3797,0.19955,0.25,0.18709,0.07051,2.59168,2.72868,2.64598,3.9402e-05,3.9402e-05,3.9402e-05
