epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1076.7,1.3898,1.13687,1.57103,0.63528,0.64192,0.67896,0.26901,2.14109,1.60975,2.23301,0.000848969,0.000848969,0.000848969
43,1102.66,1.38965,1.22239,1.61572,0.70301,0.58719,0.64246,0.27851,2.05911,1.64401,2.16101,0.000834822,0.000834822,0.000834822
44,1128.15,1.37006,1.15221,1.588,0.80694,0.54026,0.66332,0.28103,2.04348,1.59426,2.14656,0.000820675,0.000820675,0.000820675
45,1153.79,1.40909,1.15656,1.59397,0.77423,0.53771,0.6313,0.24951,2.12249,1.70571,2.26777,0.000806528,0.000806528,0.000806528
46,1179.49,1.39609,1.1574,1.60765,0.67096,0.65916,0.70159,0.31082,2.03741,1.63805,2.18768,0.00079238,0.00079238,0.00079238
47,1205.14,1.35836,1.15998,1.59093,0.70503,0.62161,0.65859,0.33053,1.87807,1.63559,2.06175,0.000778233,0.000778233,0.000778233
48,1230.6,1.27363,1.08083,1.51361,0.67327,0.61942,0.6951,0.3332,1.91402,1.60441,2.07303,0.000764086,0.000764086,0.000764086
49,1256.26,1.38289,1.16726,1.59669,0.68914,0.51655,0.61044,0.25274,2.18128,1.71717,2.30129,0.000749939,0.000749939,0.000749939
50,1282.02,1.30161,1.02465,1.50436,0.61893,0.5299,0.55538,0.22611,2.18094,1.82054,2.28355,0.000735792,0.000735792,0.000735792
51,1307.57,1.34001,1.13719,1.56507,0.65966,0.6285,0.67494,0.28703,2.04421,1.57227,2.18596,0.000721645,0.000721645,0.000721645
52,1333.23,1.31859,1.0768,1.53288,0.63992,0.63204,0.67313,0.28346,2.10457,1.55985,2.25015,0.000707498,0.000707498,0.000707498
53,1358.8,1.29817,1.04834,1.5339,0.67854,0.6312,0.6787,0.27566,2.18122,1.64196,2.26901,0.000693351,0.000693351,0.000693351
54,1384.42,1.24812,1.00045,1.46752,0.66803,0.65861,0.64059,0.28254,2.1408,1.68589,2.29679,0.000679204,0.000679204,0.000679204
55,1409.86,1.27967,1.02911,1.55295,0.65055,0.66334,0.69343,0.30619,2.01276,1.53198,2.13697,0.000665057,0.000665057,0.000665057
56,1435.39,1.27818,1.03291,1.49732,0.69701,0.68051,0.65746,0.30977,2.03052,1.46568,2.14087,0.000650909,0.000650909,0.000650909
