epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,159.235,1.43303,1.46331,1.87189,0.57935,0.66667,0.45056,0.35695,1.16063,3.03572,1.72891,0.00076755,0.00076755,0.00076755
27,165.393,1.17097,1.44377,1.69634,0.31194,0.66667,0.30098,0.14041,1.61121,3.62864,2.41095,0.000787156,0.000787156,0.000787156
28,171.781,1.3566,1.44562,1.7614,0.31194,0.66667,0.30098,0.14041,1.61121,3.62864,2.41095,0.00080597,0.00080597,0.00080597
29,178.041,1.48441,1.37366,1.85967,0.66003,0.66667,0.44473,0.15307,1.64102,3.4759,2.6719,0.000823992,0.000823992,0.000823992
30,184.778,1.36604,1.36574,1.65688,0.66236,0.65806,0.44465,0.18954,1.86294,3.5173,2.7051,0.000841222,0.000841222,0.000841222
31,191.01,1.14577,1.25846,1.55956,0.66236,0.65806,0.44465,0.18954,1.86294,3.5173,2.7051,0.00085766,0.00085766,0.00085766
32,197.211,1.29527,1.2412,1.65668,0.62095,0.66667,0.44495,0.25754,1.67117,3.3392,2.32797,0.000873306,0.000873306,0.000873306
33,203.699,1.37338,1.23136,1.82076,0.62991,0.66667,0.44503,0.23609,1.67243,3.43533,2.44694,0.00088816,0.00088816,0.00088816
34,209.822,1.38042,1.35871,1.68162,0.62991,0.66667,0.44503,0.23609,1.67243,3.43533,2.44694,0.000902222,0.000902222,0.000902222
35,216.138,1.29518,1.48204,1.59692,0.48365,0.66667,0.50569,0.17225,1.72522,3.91022,2.98431,0.000915492,0.000915492,0.000915492
36,222.64,1.48745,1.41104,1.83876,0.82291,0.33333,0.38614,0.15075,2.38604,3.81578,3.95695,0.00092797,0.00092797,0.00092797
37,229.759,1.43032,1.57094,1.88881,0.82291,0.33333,0.38614,0.15075,2.38604,3.81578,3.95695,0.000939656,0.000939656,0.000939656
38,236.286,1.26277,1.18663,1.54008,0.23242,0.33333,0.14204,0.03518,2.8326,4.59821,3.68852,0.00095055,0.00095055,0.00095055
39,243.198,1.29476,1.33754,1.61513,0.89674,0.33333,0.46737,0.13714,2.34738,3.81525,3.14387,0.000960652,0.000960652,0.000960652
40,249.803,1.50025,1.62274,1.85743,0.89674,0.33333,0.46737,0.13714,2.34738,3.81525,3.14387,0.000969962,0.000969962,0.000969962
41,256.208,1.43614,1.23795,1.66969,0.3856,0.66667,0.46737,0.21127,1.98159,4.86366,2.66657,0.00097848,0.00097848,0.00097848
42,262.927,1.20602,1.33379,1.62676,0.47128,0.33333,0.42966,0.17997,1.84374,4.51006,2.55154,0.000986206,0.000986206,0.000986206
43,269.326,1.13473,1.13683,1.47917,0.47128,0.33333,0.42966,0.17997,1.84374,4.51006,2.55154,0.00099314,0.00099314,0.00099314
44,276.12,1.45163,1.78894,1.77589,0.48849,0.33333,0.43063,0.19986,1.8449,4.13491,2.42958,0.000999282,0.000999282,0.000999282
45,282.195,1.31201,1.16904,1.54584,0.48849,0.33333,0.43063,0.19986,1.8449,4.13491,2.42958,0.00100463,0.00100463,0.00100463
46,288.27,1.31349,1.36168,1.63457,0.89285,0.33333,0.42966,0.19823,2.05697,4.42483,3.32075,0.00100919,0.00100919,0.00100919
47,294.361,1.01671,1.27908,1.59059,0.89285,0.33333,0.42966,0.19823,2.05697,4.42483,3.32075,0.00101296,0.00101296,0.00101296
48,300.537,1.0444,1.1027,1.44989,0.88379,0.33333,0.50037,0.18535,2.24256,4.19838,4.05607,0.00101593,0.00101593,0.00101593
49,306.536,1.12618,1.08674,1.51909,0.88379,0.33333,0.50037,0.18535,2.24256,4.19838,4.05607,0.00101811,0.00101811,0.00101811
50,312.674,0.85592,0.93119,1.33064,0.80001,0.33333,0.38252,0.05197,2.64258,5.2812,5.61157,0.0010195,0.0010195,0.0010195
51,318.653,1.39952,1.32285,1.86717,0.80001,0.33333,0.38252,0.05197,2.64258,5.2812,5.61157,0.00101,0.00101,0.00101
52,325.372,1.14474,1.39986,1.57698,0.91499,0.66667,0.66537,0.14063,2.47121,5.20008,5.02183,0.0009902,0.0009902,0.0009902
53,331.606,1.71039,1.58783,2.00691,0.91499,0.66667,0.66537,0.14063,2.47121,5.20008,5.02183,0.0009704,0.0009704,0.0009704
54,338.186,1.36255,1.16022,1.65762,0.94761,0.66667,0.66537,0.30176,2.03039,2.95188,3.51538,0.0009506,0.0009506,0.0009506
55,344.331,0.99325,1.11185,1.37559,0.94761,0.66667,0.66537,0.30176,2.03039,2.95188,3.51538,0.0009308,0.0009308,0.0009308
56,350.351,1.06297,1.07419,1.49057,0.48853,0.66667,0.33287,0.21125,1.59268,3.06898,2.23994,0.000911,0.000911,0.000911
57,356.447,1.53429,1.0852,1.68014,0.48853,0.66667,0.33287,0.21125,1.59268,3.06898,2.23994,0.0008912,0.0008912,0.0008912
58,362.82,1.16084,1.21538,1.60593,0.47409,0.66667,0.33287,0.15328,2.01884,4.17775,2.453,0.0008714,0.0008714,0.0008714
59,369.052,1.06541,1.07716,1.44198,0.47409,0.66667,0.33287,0.15328,2.01884,4.17775,2.453,0.0008516,0.0008516,0.0008516
60,375.147,1.13828,1.24285,1.4751,0.5843,0.66667,0.44652,0.22604,1.61876,3.95513,2.12358,0.0008318,0.0008318,0.0008318
61,381.183,1.51108,1.55925,2.0328,0.5843,0.66667,0.44652,0.22604,1.61876,3.95513,2.12358,0.000812,0.000812,0.000812
62,387.257,1.3383,1.37858,1.59864,0.63062,0.66667,0.44371,0.32738,1.24425,3.23997,1.81247,0.0007922,0.0007922,0.0007922
63,393.207,1.24699,1.25371,1.50596,0.63062,0.66667,0.44371,0.32738,1.24425,3.23997,1.81247,0.0007724,0.0007724,0.0007724
64,399.298,1.13495,1.12465,1.51662,0.63417,0.66667,0.44501,0.33352,1.31733,3.43623,1.92202,0.0007526,0.0007526,0.0007526
65,405.386,1.13721,1.0447,1.46377,0.63417,0.66667,0.44501,0.33352,1.31733,3.43623,1.92202,0.0007328,0.0007328,0.0007328
66,411.393,1.0884,0.98204,1.41265,0.63273,0.66667,0.44371,0.29983,1.45543,3.41565,2.12682,0.000713,0.000713,0.000713
67,417.476,1.27815,1.16428,1.4496,0.63273,0.66667,0.44371,0.29983,1.45543,3.41565,2.12682,0.0006932,0.0006932,0.0006932
68,423.738,1.28795,1.05451,1.76354,0.64395,0.66667,0.55666,0.38889,1.50458,3.24264,2.13196,0.0006734,0.0006734,0.0006734
69,429.888,1.24436,1.20741,1.51739,0.64395,0.66667,0.55666,0.38889,1.50458,3.24264,2.13196,0.0006536,0.0006536,0.0006536
70,435.992,1.19951,1.29301,1.56775,0.65034,0.66667,0.55679,0.37886,1.53,2.98599,2.17337,0.0006338,0.0006338,0.0006338
71,442.063,0.89416,1.01084,1.31555,0.65034,0.66667,0.55679,0.37886,1.53,2.98599,2.17337,0.000614,0.000614,0.000614
72,448.119,1.41055,1.3696,1.81302,0.65381,0.66667,0.44517,0.27265,1.49285,2.94156,2.13603,0.0005942,0.0005942,0.0005942
73,454.165,1.10857,1.04959,1.53681,0.65381,0.66667,0.44517,0.27265,1.49285,2.94156,2.13603,0.0005744,0.0005744,0.0005744
74,460.196,1.11438,1.04497,1.53267,0.65435,0.66667,0.44607,0.32809,1.34085,2.62702,2.02463,0.0005546,0.0005546,0.0005546
75,466.257,1.1976,1.34287,1.72401,0.65435,0.66667,0.44607,0.32809,1.34085,2.62702,2.02463,0.0005348,0.0005348,0.0005348
76,472.244,1.06163,1.01034,1.47188,0.65151,0.66667,0.44631,0.29839,1.3245,2.953,1.91698,0.000515,0.000515,0.000515
77,478.204,1.32075,1.03783,1.65407,0.65151,0.66667,0.44631,0.29839,1.3245,2.953,1.91698,0.0004952,0.0004952,0.0004952
78,484.78,1.32855,1.06253,1.69498,0.64882,0.66667,0.44785,0.31564,1.29932,3.02622,1.81345,0.0004754,0.0004754,0.0004754
79,491.191,1.07861,1.08139,1.62879,0.64882,0.66667,0.44785,0.31564,1.29932,3.02622,1.81345,0.0004556,0.0004556,0.0004556
80,497.487,1.19444,1.06116,1.60589,0.64382,0.66667,0.45107,0.32073,1.25865,2.80759,1.71469,0.0004358,0.0004358,0.0004358
81,503.597,1.15561,1.1679,1.58361,0.64382,0.66667,0.45107,0.32073,1.25865,2.80759,1.71469,0.000416,0.000416,0.000416
82,509.589,1.43581,1.18898,1.75101,0.63914,0.66667,0.45354,0.321,1.1512,2.62919,1.62973,0.0003962,0.0003962,0.0003962
83,515.499,0.96434,0.96501,1.28178,0.63914,0.66667,0.45354,0.321,1.1512,2.62919,1.62973,0.0003764,0.0003764,0.0003764
84,521.485,1.25527,1.43491,1.74719,0.64141,0.66667,0.44937,0.32851,1.23782,2.57014,1.73457,0.0003566,0.0003566,0.0003566
85,527.583,1.07346,1.16697,1.41049,0.64141,0.66667,0.44937,0.32851,1.23782,2.57014,1.73457,0.0003368,0.0003368,0.0003368
86,533.73,0.99024,0.92434,1.43262,0.64911,0.66667,0.44596,0.32225,1.37636,2.52203,1.91603,0.000317,0.000317,0.000317
87,539.821,1.06035,1.09378,1.40266,0.64911,0.66667,0.44596,0.32225,1.37636,2.52203,1.91603,0.0002972,0.0002972,0.0002972
88,545.775,0.91279,0.88434,1.45304,0.65235,0.66667,0.44556,0.27761,1.47339,2.57653,2.04692,0.0002774,0.0002774,0.0002774
89,551.847,0.96496,0.94792,1.37813,0.65235,0.66667,0.44556,0.27761,1.47339,2.57653,2.04692,0.0002576,0.0002576,0.0002576
90,557.93,1.04148,0.92907,1.36142,0.65261,0.66667,0.44371,0.27743,1.54059,2.50241,2.14398,0.0002378,0.0002378,0.0002378
91,564.13,1.2633,1.18292,1.59108,0.65261,0.66667,0.44371,0.27743,1.54059,2.50241,2.14398,0.000218,0.000218,0.000218
92,570.315,0.73826,1.00475,1.19236,0.65062,0.66667,0.44513,0.24483,1.56457,2.39414,2.21169,0.0001982,0.0001982,0.0001982
93,576.114,1.00084,1.6868,1.456,0.65062,0.66667,0.44513,0.24483,1.56457,2.39414,2.21169,0.0001784,0.0001784,0.0001784
94,582.046,1.01858,1.49879,1.44577,0.64607,0.66667,0.44509,0.23654,1.64077,2.49164,2.28616,0.0001586,0.0001586,0.0001586
95,587.862,0.75869,1.15018,1.4898,0.64607,0.66667,0.44509,0.23654,1.64077,2.49164,2.28616,0.0001388,0.0001388,0.0001388
96,593.457,0.77565,0.84913,1.16642,0.64196,0.66667,0.445,0.23465,1.64482,2.41855,2.27472,0.000119,0.000119,0.000119
97,599.007,0.89311,1.16675,1.35824,0.64196,0.66667,0.445,0.23465,1.64482,2.41855,2.27472,9.92e-05,9.92e-05,9.92e-05
98,604.792,0.77884,0.83893,1.24429,0.63892,0.66667,0.44513,0.23453,1.6514,2.51911,2.27195,7.94e-05,7.94e-05,7.94e-05
99,610.507,0.73097,1.26722,1.3336,0.63892,0.66667,0.44513,0.23453,1.6514,2.51911,2.27195,5.96e-05,5.96e-05,5.96e-05
100,616.095,0.92449,1.06091,1.41152,0.64021,0.66667,0.44496,0.23433,1.63012,2.56336,2.23057,3.98e-05,3.98e-05,3.98e-05
